title,location,price,area_sqft,price_per_sqft,latitude,longitude,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Mokila Road Hyderabad,Mokila Road Hyderabad,25500000,2700,9444,17.48044354,78.33369868,6.174543111,9.80127691,3.385375631,5.6435628,4.437633563
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,11000000,4950,2222,17.49543686,78.31225543,5.483848961,8.161688428,6.698056287,4.323343282,4.569746567
Plot/Land for Sale in Nandigama Kothur Hyderabad,Nandigama Kothur Hyderabad,12500000,2997,4171,17.47449301,78.25613546,9.722404682,5.541502026,1.209329165,5.701332067,7.986275467
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,5400000,1800,3000,17.53221127,78.49738687,8.665611773,4.314844476,3.734347501,3.916977197,7.761085572
Plot/Land for Sale in prakritik vihar balaji nagar yapral Hyderabad,prakritik vihar balaji nagar yapral Hyderabad,30000000,4797,6254,17.54721572,78.43667962,9.918815705,1.203790405,3.660053018,6.112623427,9.550025955
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,1600000,1350,1222,17.38195147,78.34884098,6.008411846,2.053064859,5.978422467,7.67648472,6.920692155
Plot/Land for Sale in Av devaki meadows Hyderabad,Av devaki meadows Hyderabad,12000000,5310,2260,17.35316998,78.4743439,7.628186782,1.620387021,5.38197427,3.660462893,8.036783063
Plot/Land for Sale in Chengicherla Hyderabad,Chengicherla Hyderabad,2400000,1575,1524,17.32749085,78.43474365,7.024298289,4.089753492,1.621416392,4.125447809,6.85132781
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,2200000,1350,1630,17.53091164,78.50120056,9.254326663,3.842864361,3.171984956,5.500396779,8.27164121
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,22200000,6660,3333,17.44631021,78.51092945,5.285454926,3.145625005,6.639156607,5.88713579,6.122731287
Plot/Land for Sale in Baswapur Siddipet Hyderabad,Baswapur Siddipet Hyderabad,3600000,2700,1333,17.41285676,78.47187371,6.049432845,10.59232128,7.413181527,3.478473449,4.098885946
Plot/Land for Sale in open plot Hyderabad,open plot Hyderabad,33000000,2520,13095,17.30260168,78.49658375,8.408912559,1.976157414,4.344435656,7.240701911,8.386628398
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,15000000,6669,2249,17.44631021,78.51092945,7.611201115,4.614981636,5.346495256,5.620020245,7.028393457
Plot/Land for Sale in Kavuri Hills Madhapur Hyderabad,Kavuri Hills Madhapur Hyderabad,21000000,1746,12027,17.46709679,78.32555504,9.944098138,6.881809954,1.392428553,5.649403645,7.672522232
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,20000000,2880,6944,17.49543686,78.31225543,6.78220661,3.509319641,6.425985397,3.381991658,6.899550752
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,37500000,11240,3333,17.42567801,78.32919349,5.532236944,3.265029775,2.211281823,6.590784868,6.230998908
Plot/Land for Sale in Mekaguda Hyderabad,Mekaguda Hyderabad,10000000,3600,2778,17.32931493,78.27624245,5.337733612,1.735131797,4.408275604,6.130029375,6.624262901
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,13000000,3600,3611,17.30253791,78.32031444,6.797240789,8.837868037,4.021677796,3.56188733,5.132388461
"Plot/Land for Sale in Hayat Nagar, Rajendra Nagar, Outer Ring Road Hyderabad",Hayat Nagar,3600000,1800,2000,17.36382209,78.26532191,5.689797783,7.733546374,5.419085589,3.698036972,4.836029879
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,2800000,1683,1667,17.50812634,78.28010676,9.41437245,2.079424566,4.729027756,7.928577952,8.955481948
"Plot/Land for Sale in Aushapur, NH 2 2 Hyderabad",Aushapur,15000000,9000,1667,17.49153102,78.52127597,8.710666999,3.924390524,3.690365167,7.495523498,7.918270025
Plot/Land for Sale in Nagole Hyderabad,Nagole Hyderabad,5500000,1800,3056,17.39159192,78.432173,5.775515989,8.903271603,5.916443269,6.880401834,4.497552393
"Plot/Land for Sale in Pocharam, NH 2 2 Hyderabad",Pocharam,5000000,1800,2778,17.3785676,78.25292872,5.179534193,11.84928688,1.544817435,4.122048763,3.157958221
Plot/Land for Sale in Nandi Kandi Hyderabad,Nandi Kandi Hyderabad,2900000,1350,2148,17.40393078,78.33576316,7.771490695,5.31615746,6.378776242,4.407614142,6.890841931
Plot/Land for Sale in Kothaguda Batasingaram Hyderabad,Kothaguda Batasingaram Hyderabad,4700000,1800,2589,17.36606583,78.48038436,9.628363051,3.63232252,6.828518894,5.364583852,8.566243657
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,5300000,1350,3889,17.32476726,78.38618576,8.151171666,1.196768019,3.746557744,4.233129593,8.491780327
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1800000,1080,1667,17.48637905,78.42608884,9.01696411,2.097561209,7.585047434,7.146494207,8.710991396
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,5600000,1908,2935,17.53221127,78.49738687,6.188742233,3.014209566,1.451765821,7.540527655,6.708508818
Plot/Land for Sale in Shaikpet Hyderabad,Shaikpet Hyderabad,100000000,5400,18519,17.4309122,78.46629661,8.310130444,10.18757864,7.263720398,7.28941927,5.590218719
"Plot/Land for Sale in Hema Nagar, Secunderabad Hyderabad",Hema Nagar,24000000,2700,8889,17.49980194,78.27293183,9.846195986,6.411149448,3.418767715,7.090384542,7.770667775
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2200000,999,2252,17.48637905,78.42608884,6.758678748,5.535723746,4.718039377,5.535784501,6.209966
Plot/Land for Sale in Rangareddy Hyderabad,Rangareddy Hyderabad,10000000,936,10684,17.35474852,78.51024839,6.976722025,3.831654735,2.384686397,6.115680188,6.90881497
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,1900000,1503,1297,17.49815358,78.40168053,7.261049843,11.78156695,6.54194918,4.029381482,4.429440923
Plot/Land for Sale in Patancheru near bhel Hyderabad,Patancheru near bhel Hyderabad,3000000,1800,1667,17.47027919,78.42860168,6.273285425,6.867815652,7.905999953,3.914054145,5.474699371
Plot/Land for Sale in Peerzadiguda Road Hyderabad,Peerzadiguda Road Hyderabad,11200000,3438,3258,17.32497496,78.27685363,5.330654256,7.318683971,7.754789413,6.597222978,4.75883123
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,18000000,10800,1667,17.42567801,78.32919349,7.184599197,11.22852688,6.200388226,3.400173169,4.567917226
Plot/Land for Sale in Anmagal Hayathnagar Hyderabad,Anmagal Hayathnagar Hyderabad,20000000,3870,5168,17.54626857,78.51127143,9.970247336,3.927154374,4.433717779,5.538485449,8.673096944
Plot/Land for Sale in Secunderabad Hyderabad,Secunderabad Hyderabad,56000000,36000,1556,17.49924984,78.3200151,9.637719139,10.02970662,1.483429224,5.081127884,6.439395944
Plot/Land for Sale in Chegur Road Hyderabad,Chegur Road Hyderabad,2500000,1503,1663,17.3539336,78.52605291,8.213800141,9.613843093,1.961088765,6.053131125,5.72366572
Plot/Land for Sale in scope farm Hyderabad,scope farm Hyderabad,12000000,5400,2222,17.49814255,78.49967013,6.14318683,10.68031709,3.770439053,3.230410025,4.125806403
Plot/Land for Sale in Yacharam Hyderabad,Yacharam Hyderabad,2100000,1323,1587,17.46105933,78.29288357,7.390470032,1.339272888,7.536307005,4.740164088,7.987857723
Plot/Land for Sale in MMR Estate Deshmukhi Village Hyderabad,MMR Estate Deshmukhi Village Hyderabad,22100000,14400,1535,17.30312609,78.42809717,7.234595041,11.69612346,2.733852522,6.455204237,4.442049203
Plot/Land for Sale in Budwel Hyderabad,Budwel Hyderabad,8500000,1125,7556,17.33228816,78.53079611,8.874279666,9.33506653,6.897590385,7.982793737,6.212878956
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,4500000,1818,2475,17.50812634,78.28010676,7.014971326,6.553821717,7.193185645,7.71344687,6.024375557
Plot/Land for Sale in Amangal Hyderabad,Amangal Hyderabad,4200000,1818,2310,17.53443316,78.27865866,5.505940036,9.457771472,3.090608354,5.823376598,4.150973531
"Plot/Land for Sale in Hafeezpet, NH 9 Hyderabad",Hafeezpet,32000000,2700,11852,17.31596311,78.49478717,6.169360438,10.85892727,6.139027503,3.42368701,4.081973839
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,3000000,2412,1244,17.45352268,78.26149356,9.401222531,6.881301305,3.077270365,6.623993316,7.346966417
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,6600000,4995,1321,17.44631021,78.51092945,8.617535571,2.596985111,6.522270028,3.44383833,8.304859639
Plot/Land for Sale in Yeliminedu Hyderabad,Yeliminedu Hyderabad,2300000,1503,1500,17.43546827,78.41966134,5.473438455,5.710679457,3.239827245,4.07313866,5.380503254
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,5700000,2700,2111,17.49543686,78.31225543,7.499729474,11.22796219,1.542610313,3.992044431,4.757183622
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,3000000,2700,1111,17.53091164,78.50120056,8.901281119,2.898551225,7.858753964,6.800206413,8.374584929
Plot/Land for Sale in Bhanur Hyderabad,Bhanur Hyderabad,9300000,2097,4444,17.50814865,78.36432822,8.943104667,9.599266341,7.618723261,4.019131122,6.166107353
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,13800000,2394,5778,17.54248554,78.435785,5.572675077,5.590638465,7.302842043,5.191642643,5.480058891
Plot/Land for Sale in Rampally Main Road Hyderabad,Rampally Main Road Hyderabad,10000000,1800,5556,17.38309672,78.53549135,9.519346611,9.751416196,1.972824274,5.253483101,6.461135901
Plot/Land for Sale in Turkapally Hyderabad,Turkapally Hyderabad,1600000,1485,1111,17.30001964,78.49884438,8.874160234,10.037943,6.23297614,6.667903317,5.978515142
Plot/Land for Sale in Yenkepally Hyderabad,Yenkepally Hyderabad,7000000,1800,3889,17.45529533,78.52729329,5.876908939,4.445144617,4.105434204,4.550871627,6.044430491
Plot/Land for Sale in Maddikunta Hyderabad,Maddikunta Hyderabad,2500000,1620,1543,17.4765679,78.43391443,5.001625814,8.362374159,5.755427786,5.825881777,4.213517436
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,4300000,2385,1803,17.38084256,78.53099248,5.56735637,10.47373647,7.953706313,6.895356691,3.849168333
Plot/Land for Sale in Nandi Kandi Hyderabad,Nandi Kandi Hyderabad,2800000,1323,2111,17.40393078,78.33576316,5.731436089,11.98072472,3.381603294,5.514455642,3.445286748
Plot/Land for Sale in Sreenagar Hyderabad,Sreenagar Hyderabad,11700000,3510,3333,17.36167551,78.51003991,6.883450559,11.73910804,6.528802073,7.048216155,4.217034323
Plot/Land for Sale in Yapral Hyderabad,Yapral Hyderabad,3000000,1224,2451,17.44659886,78.31434828,9.320085869,9.403881808,5.739052088,4.112847453,6.457424252
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,12000000,5400,2222,17.39842934,78.32238785,7.183615048,8.23118017,2.818431625,7.526543437,5.566442305
"Plot/Land for Sale in Hayat Nagar, Rajendra Nagar, Outer Ring Road Hyderabad",Hayat Nagar,4600000,2187,2111,17.36382209,78.26532191,9.542592835,3.577264648,1.35060714,5.745308379,8.533134152
Plot/Land for Sale in Ismailkhanguda Hyderabad,Ismailkhanguda Hyderabad,8000000,1926,4154,17.47143977,78.3772934,6.438166814,3.375722754,7.440998426,5.195765483,6.73765917
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,10000000,1800,5556,17.30253791,78.32031444,8.404229383,10.75756551,3.985005425,7.181860699,5.456682461
"Plot/Land for Sale in Aushapur, NH 2 2 Hyderabad",Aushapur,3000000,1647,1821,17.49153102,78.52127597,8.758781998,11.22135175,6.483960918,4.267889336,5.514818615
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,11000000,600,18333,17.49543686,78.31225543,9.083590489,6.259529809,2.738317436,3.067714876,7.363644357
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,7000000,1359,5151,17.54248554,78.435785,9.243229294,2.849615563,3.041157965,3.969271233,8.596065722
Plot/Land for Sale in Chegur Hyderabad,Chegur Hyderabad,5000000,4500,1111,17.38265443,78.48445838,6.91369313,6.272534467,4.900984135,6.270194135,6.057371056
Plot/Land for Sale in adibatla oppoaite TCS Hyderabad,adibatla oppoaite TCS Hyderabad,12500000,1800,6944,17.3676873,78.49427653,8.812590405,2.238558067,6.338282069,4.303171852,8.541368221
Plot/Land for Sale in simhapuri colony Hyderabad,simhapuri colony Hyderabad,26700000,2403,11111,17.53665775,78.46600443,5.525305243,4.716558372,6.872960916,7.078143384,5.742997022
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,15000000,2160,6944,17.50812634,78.28010676,6.48094638,3.40848143,5.824818045,4.980859147,6.752407351
"Plot/Land for Sale in Sirka Oasis, Bhanur Hyderabad",Sirka Oasis,13200000,4167,3167,17.5164817,78.26474023,5.37032203,11.3363276,3.242050575,4.856891408,3.44341735
Plot/Land for Sale in Ramachandrapuram Hyderabad,Ramachandrapuram Hyderabad,13500000,1800,7500,17.35166953,78.38984121,9.805989257,11.82430963,5.979581524,3.103430081,5.942157009
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,3200000,2790,1143,17.38195147,78.34884098,6.592013905,9.53649328,5.52507964,6.330897801,4.77637725
Plot/Land for Sale in silpa dreamvalley Hyderabad,silpa dreamvalley Hyderabad,90000000,9000,10000,17.40550467,78.30558016,6.485843685,5.188586108,1.81861827,3.459479822,6.161977509
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,2100000,1368,1500,17.38084256,78.53099248,7.140493709,2.791120957,7.846549891,7.057113299,7.353922573
Plot/Land for Sale in Gantlavelli Hyderabad,Gantlavelli Hyderabad,1800000,1314,1370,17.45245311,78.49809324,8.582912507,2.518133413,4.9458413,3.039576183,8.3103697
Plot/Land for Sale in Isnapur Indira Karan Road Hyderabad,Isnapur Indira Karan Road Hyderabad,6800000,2153,3159,17.30014923,78.32037984,6.47821682,8.151693896,4.022654295,7.562888452,5.169698793
Plot/Land for Sale in Vikarabad Road Hyderabad,Vikarabad Road Hyderabad,2300000,1485,1555,17.48764244,78.5325967,5.033266251,10.41591852,5.09579569,4.244378389,3.547986909
Plot/Land for Sale in Bogaram Hyderabad,Bogaram Hyderabad,4000000,2160,1852,17.46110523,78.30167298,8.277159309,2.591655726,5.444555846,4.032951902,8.102410343
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,4000000,2403,1667,17.42567801,78.32919349,9.827832003,1.296498396,6.913999785,4.692471221,9.46453307
Plot/Land for Sale in Thimmapur Hyderabad,Thimmapur Hyderabad,4000000,1800,2222,17.44705654,78.37207005,9.3561188,7.116236817,4.610193494,5.513758679,7.241592341
Plot/Land for Sale in green fields Hyderabad,green fields Hyderabad,1200000,1089,1102,17.30176803,78.52198432,6.214282837,11.66255844,4.338045923,4.505521865,3.841050223
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,7500000,4203,1784,17.32891235,78.37802051,5.840491048,2.592786945,4.992410523,3.448004093,6.640032314
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,18000000,5400,3333,17.49543686,78.31225543,6.834545366,10.90084259,2.8779731,3.888112711,4.467113024
"Plot/Land for Sale in Miyapur, NH 9 Hyderabad",Miyapur,9000000,2700,3333,17.53641515,78.38371661,5.750922557,7.718784329,3.318203422,6.175100336,4.877625425
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2800000,1485,1886,17.48637905,78.42608884,5.126072971,7.349178255,3.256108883,7.247196944,4.625917698
"Plot/Land for Sale in Vikrampuri, Secunderabad Hyderabad",Vikrampuri,4900000,3528,1389,17.45630497,78.46226867,8.168417242,8.414770978,3.834283644,4.325920498,6.096126686
Plot/Land for Sale in Turkayamjal Hyderabad,Turkayamjal Hyderabad,22000000,3600,6111,17.4512543,78.3369578,7.556345301,6.799732267,2.128540795,6.372424327,6.267229758
"Plot/Land for Sale in Bongloor, Outer Ring Road Hyderabad",Bongloor,7300000,2628,2778,17.51959286,78.47504478,8.132954979,1.437041926,6.073971035,4.998930345,8.400759012
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2500000,1485,1667,17.48637905,78.42608884,8.154766366,3.322073988,7.423054357,5.096166162,7.785501824
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,65000000,45000,1444,17.45352268,78.26149356,8.465264205,11.19145923,6.612866352,3.442708691,5.348672112
Plot/Land for Sale in Bhuvanagiri Nalgonda Road Hyderabad,Bhuvanagiri Nalgonda Road Hyderabad,73600000,41400,1778,17.48049503,78.34501242,6.13768742,6.882621307,1.69801665,6.028266498,5.38840535
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,13600000,4383,3111,17.49543686,78.31225543,7.426764627,9.387830747,6.172615855,5.972587118,5.326781861
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,12000000,1050,11429,17.50675563,78.52077202,6.909095311,7.542042492,5.186258751,5.456654942,5.631443023
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,4000000,2160,1852,17.4755424,78.41806561,5.718669524,9.917511181,7.906770663,4.866531853,4.125364654
"Plot/Land for Sale in Aushapur, NH 2 2 Hyderabad",Aushapur,2700000,1503,1778,17.49153102,78.52127597,6.73103286,6.511424247,7.057373727,4.009543352,5.868144967
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3300000,1800,1833,17.48637905,78.42608884,9.352569813,7.542340729,6.904433038,5.885384285,7.097428312
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,3200000,1800,1778,17.50675563,78.52077202,9.981947597,7.239949441,7.723862262,3.621402219,7.575852078
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,10500000,2700,3889,17.30437995,78.44488003,6.853380177,10.10417097,1.988323321,5.368947824,4.743971116
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,12000000,5400,2222,17.44631021,78.51092945,7.643318714,5.327925029,7.426635169,5.671088237,6.810016219
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,1500000,1350,1111,17.53091164,78.50120056,8.658184538,11.08413319,4.328887712,6.393490171,5.500199661
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2600000,1647,1556,17.50675563,78.52077202,5.055017986,9.079127131,1.275288095,3.12822114,4.006635081
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,6400000,2400,2670,17.30437995,78.44488003,7.568898369,4.672975487,2.576969942,3.609938795,6.983680526
Plot/Land for Sale in Yadagirigutta Hyderabad,Yadagirigutta Hyderabad,2000000,1800,1111,17.34316218,78.35559438,6.547642094,10.88994757,4.421173464,6.444374188,4.298602733
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,7000000,1575,4444,17.50675563,78.52077202,8.743110092,7.291159469,2.128449296,7.842380506,6.815479566
Plot/Land for Sale in Dabilpur Hyderabad,Dabilpur Hyderabad,9600000,4806,1998,17.31031259,78.35939785,9.37287155,11.88252875,4.953921424,5.415538888,5.662880012
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,13900000,5220,2667,17.48637905,78.42608884,5.071113128,3.339631418,6.182249771,6.548061706,5.929457404
Plot/Land for Sale in Amangal Hyderabad,Amangal Hyderabad,2400000,1800,1333,17.53443316,78.27865866,6.611926403,4.781080984,2.373076762,6.081376574,6.37346218
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2600000,1503,1730,17.38195147,78.34884098,8.795931822,10.5441188,3.321438937,6.764429465,5.762852828
Plot/Land for Sale in Chevella Hyderabad,Chevella Hyderabad,22500000,6975,3222,17.35156188,78.36838731,6.477923169,11.36365943,2.083063482,7.477864551,4.098867426
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,3000000,1800,1667,17.44454401,78.38422306,5.803238293,5.615078911,7.650716889,5.018857391,5.610250005
Plot/Land for Sale in Railway Colony Alwal Hyderabad,Railway Colony Alwal Hyderabad,20200000,3960,5111,17.53166486,78.30410782,9.844140169,9.568013966,7.785184688,7.631615422,6.717146113
Plot/Land for Sale in Gajularamaram Hyderabad,Gajularamaram Hyderabad,12000000,1440,8333,17.49064789,78.543145,7.704589842,4.407157827,5.88469627,7.773923809,7.153701297
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,2500000,2196,1138,17.44454401,78.38422306,9.515056067,3.547646312,4.880337339,3.027781289,8.526484869
"Plot/Land for Sale in Mangalpalle, Outer Ring Road Hyderabad",Mangalpalle,5500000,1350,4074,17.40972811,78.34596715,8.437050888,3.900070967,1.387117873,5.691742056,7.762206877
Plot/Land for Sale in Janwada Hyderabad,Janwada Hyderabad,4500000,1098,4098,17.3255671,78.36977567,5.987922984,5.828988306,6.17502551,6.786193165,5.649757688
Plot/Land for Sale in Alkapuri Hyderabad,Alkapuri Hyderabad,8100000,2700,3000,17.43709456,78.27161942,9.229715116,10.08339018,4.350817053,7.458372288,6.176699008
Plot/Land for Sale in Burgul Hyderabad,Burgul Hyderabad,2500000,1656,1510,17.53761388,78.35020853,7.179431399,9.427822179,2.481814851,3.772167208,5.165051446
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,16000000,4500,3556,17.32891235,78.37802051,6.04543765,10.35724392,4.978271838,3.647467296,4.174847949
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,3600000,1800,2000,17.30437995,78.44488003,7.443128147,11.48702454,1.390525051,7.985339911,4.636868709
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,3700000,1503,2462,17.45352268,78.26149356,5.160873019,2.10534634,1.251190069,4.804120152,6.394741698
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,4000000,1800,2222,17.50675563,78.52077202,9.532726313,1.030255737,2.294600747,3.519561886,9.376217209
Plot/Land for Sale in Gundlapochampalli Hyderabad,Gundlapochampalli Hyderabad,15000000,2403,6242,17.36721915,78.46850235,6.46507972,6.361369557,3.145963831,3.258364574,5.758591313
Plot/Land for Sale in Dammaiguda Hyderabad,Dammaiguda Hyderabad,12900000,4653,2778,17.39064085,78.40756878,5.494258942,10.94591421,1.708042631,3.337738588,3.647917296
Plot/Land for Sale in Mahadevpur Colony Hyderabad,Mahadevpur Colony Hyderabad,9300000,1800,5167,17.37832846,78.33100911,9.316204506,4.762964926,6.50133818,7.0000611,8.002067728
Plot/Land for Sale in Bandlaguda Jagir Hyderabad,Bandlaguda Jagir Hyderabad,10200000,1080,9444,17.52001327,78.34602064,7.480134391,3.458926283,6.379109346,7.752319558,7.335105207
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,6300000,2160,2917,17.32476726,78.38618576,9.959467427,4.066435503,7.060931138,3.610435383,8.620201955
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,12000000,5400,2222,17.49815358,78.40168053,7.81841415,8.510330393,5.837316288,6.475174449,5.854271692
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,6500000,1323,4913,17.48637905,78.42608884,7.312783837,2.892938256,4.491181689,5.355552111,7.42335755
Plot/Land for Sale in Musheerabad Hyderabad,Musheerabad Hyderabad,12500000,640,19531,17.42747434,78.48088966,6.121980557,7.947120426,6.064010242,3.454716111,5.024148192
Plot/Land for Sale in Kalyanpur Hyderabad,Kalyanpur Hyderabad,5000000,720,6944,17.42596393,78.39833923,8.832148415,6.558706918,1.514779595,5.562197186,7.11305341
Plot/Land for Sale in Gudimalkapur Hyderabad,Gudimalkapur Hyderabad,2800000,1647,1700,17.4948664,78.37987303,9.115523271,3.34991651,5.213300729,4.910528021,8.352675126
Plot/Land for Sale in near yadadri temple Hyderabad,near yadadri temple Hyderabad,2200000,1980,1111,17.47968075,78.5434384,8.596566452,8.252861397,6.729737795,5.508625363,6.406986072
Plot/Land for Sale in Gudur Hyderabad,Gudur Hyderabad,7000000,3150,2222,17.31672726,78.53277427,7.420545396,10.74304855,6.695411156,4.818116576,4.871311055
Plot/Land for Sale in Kothur Rangareddy Hyderabad,Kothur Rangareddy Hyderabad,3300000,1980,1667,17.47864056,78.5451971,5.778398742,2.240452163,2.144949547,7.620558241,6.720221857
"Plot/Land for Sale in Pedso 1, Secunderabad Hyderabad",Pedso 1,18500000,2700,6852,17.53793694,78.37904609,9.829377965,5.186105634,1.748187118,6.67144322,8.168924901
"Plot/Land for Sale in Rudraram, NH 9 Hyderabad",Rudraram,2700000,1503,1778,17.54914577,78.36669126,7.336409632,6.994364683,7.553012179,4.908385519,6.070390885
Plot/Land for Sale in Choutuppal Hyderabad,Choutuppal Hyderabad,2600000,1350,1926,17.31159943,78.44670911,6.473484935,9.487634639,3.785463906,6.93118215,4.721546082
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,5000000,2178,2296,17.4755424,78.41806561,9.984349938,2.422474074,3.874609688,7.166272805,9.183118605
Plot/Land for Sale in Gajularamaram Hyderabad,Gajularamaram Hyderabad,13900000,1800,7722,17.49064789,78.543145,5.626531734,9.45384469,6.399734666,6.599771347,4.224637477
Plot/Land for Sale in Bhanur Hyderabad,Bhanur Hyderabad,15300000,5400,2833,17.50814865,78.36432822,8.355769369,10.60135553,1.947484646,4.843324343,5.479676445
Plot/Land for Sale in Amangal Hyderabad,Amangal Hyderabad,3200000,2394,1337,17.53443316,78.27865866,7.385053206,2.857055403,3.750231008,6.385046306,7.478680122
Plot/Land for Sale in Yacharam Hyderabad,Yacharam Hyderabad,3200000,1800,1778,17.46105933,78.29288357,7.110287202,11.31374748,5.868130512,6.114687764,4.494923163
Plot/Land for Sale in j group Hyderabad,j group Hyderabad,2800000,1647,1700,17.54417526,78.32895468,8.112592513,5.903766534,2.292297704,5.40166132,6.89963333
Plot/Land for Sale in Kothur Rangareddy Hyderabad,Kothur Rangareddy Hyderabad,2800000,1485,1886,17.47864056,78.5451971,9.531222072,9.443542016,1.480474272,5.150456559,6.570885905
Plot/Land for Sale in Chengicherla Hyderabad,Chengicherla Hyderabad,10600000,1944,5436,17.32749085,78.43474365,5.560851118,10.3410069,2.349049538,3.970845804,3.889508372
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4900000,2133,2297,17.48637905,78.42608884,7.341343869,6.211842489,5.068125797,5.358484802,6.334192158
Plot/Land for Sale in Farooqnagar Hyderabad,Farooqnagar Hyderabad,45000000,9000,5000,17.37735398,78.41754596,8.87820247,6.545909202,1.785307612,3.93932463,7.144951748
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,2400000,1800,1333,17.30437995,78.44488003,8.456480437,7.021068041,4.904809854,7.932763932,6.733532249
"Plot/Land for Sale in Tukkuguda, Srisailam Highway Hyderabad",Tukkuguda,4200000,1500,2767,17.41113733,78.36885685,7.058133953,9.10743368,1.222746782,3.400618204,5.199069145
Plot/Land for Sale in Kallakal Hyderabad,Kallakal Hyderabad,4000000,1800,2222,17.35824322,78.33978666,5.507033671,1.198194649,4.237114761,6.073072288,6.904821986
